@relation elec

@attribute nsdemand real
@attribute vicprice real
@attribute vicdemand real
@attribute transfer real
@attribute class {0,1}

@data
6960.0,2293.0,4638.0,668.0,0
6980.0,2007.0,4690.0,595.0,0
6948.0,1950.0,4830.0,494.0,0
6857.0,1856.0,4852.0,444.0,0
6715.0,1580.0,4800.0,489.0,1
6556.0,1372.0,4685.0,450.0,1
6641.0,1383.0,4610.0,560.0,1
6627.0,1361.0,4496.0,568.0,1
6726.0,1401.0,4468.0,668.0,1
6622.0,1366.0,4462.0,525.0,1
6525.0,1530.0,4827.0,285.0,1
6285.0,1396.0,4842.0,253.0,1
6073.0,1366.0,4751.0,299.0,1
5840.0,1351.0,4653.0,349.0,1
5542.0,1385.0,4915.0,119.0,1
5354.0,1371.0,4806.0,277.0,1
5140.0,1225.0,4629.0,434.0,1
5039.0,1285.0,4462.0,587.0,1
4923.0,935.0,4314.0,643.0,1
4875.0,811.0,4195.0,714.0,1
4933.0,842.0,4106.0,642.0,1
4954.0,812.0,4060.0,643.0,1
5074.0,827.0,4048.0,705.0,1
5212.0,1095.0,4025.0,638.0,1
5405.0,1270.0,4083.0,535.0,1
5779.0,1321.0,4232.0,601.0,1
6110.0,1492.0,4158.0,543.0,1
6422.0,1856.0,4174.0,681.0,0
6769.0,1394.0,4256.0,807.0,1
6880.0,1354.0,4292.0,836.0,1
6900.0,1351.0,4350.0,848.0,1
6839.0,1355.0,4329.0,753.0,1
6776.0,1332.0,4367.0,784.0,1
6740.0,1355.0,4339.0,733.0,1
6667.0,1346.0,4333.0,689.0,1
6568.0,1326.0,4272.0,734.0,1
6448.0,1324.0,4283.0,738.0,1
6312.0,1322.0,4215.0,703.0,1
6236.0,860.0,4240.0,851.0,1
6130.0,836.0,4251.0,939.0,1
6120.0,822.0,4284.0,950.0,1
6064.0,1178.0,4187.0,437.0,1
6106.0,1347.0,4167.0,578.0,1
6170.0,1175.0,4240.0,746.0,1
6151.0,959.0,4287.0,727.0,1
6265.0,1196.0,4376.0,785.0,1
6503.0,1315.0,4396.0,686.0,1
6675.0,1328.0,4389.0,731.0,0
6863.0,1384.0,4414.0,730.0,0
7192.0,1708.0,4509.0,730.0,0
7305.0,2539.0,4711.0,679.0,0
7281.0,2384.0,4779.0,687.0,0
7015.0,1820.0,4743.0,639.0,0
6787.0,1476.0,4635.0,561.0,0
6789.0,1386.0,4535.0,661.0,0
6719.0,1329.0,4389.0,701.0,0
6762.0,1337.0,4339.0,844.0,0
6624.0,1318.0,4289.0,685.0,0
6518.0,1405.0,4664.0,402.0,0
6325.0,1367.0,4688.0,434.0,0
6180.0,1342.0,4612.0,477.0,0
5976.0,1324.0,4542.0,440.0,1
5781.0,1372.0,4813.0,250.0,0
5567.0,1390.0,4742.0,379.0,0
5389.0,1372.0,4565.0,526.0,0
5262.0,1137.0,4445.0,670.0,1
5200.0,861.0,4299.0,709.0,1
5260.0,1070.0,4268.0,739.0,1
5431.0,1355.0,4238.0,699.0,0
5755.0,1371.0,4290.0,705.0,0
6360.0,1509.0,4474.0,686.0,0
7012.0,2106.0,4729.0,560.0,0
7219.0,1454.0,5069.0,289.0,0
7635.0,2498.0,5331.0,359.0,0
7802.0,1388.0,5135.0,252.0,1
7751.0,1400.0,5090.0,252.0,1
7999.0,1795.0,5100.0,566.0,0
8093.0,1616.0,5073.0,436.0,0
8006.0,1501.0,5023.0,352.0,0
7869.0,1389.0,5008.0,357.0,1
7777.0,1389.0,4955.0,336.0,1
7729.0,1379.0,4954.0,403.0,1
7707.0,1381.0,4968.0,367.0,1
7698.0,1385.0,4928.0,410.0,1
7667.0,1383.0,4925.0,395.0,1
7622.0,1384.0,4911.0,389.0,1
7562.0,1386.0,4961.0,342.0,1
7500.0,1375.0,4954.0,373.0,1
7432.0,1375.0,4931.0,422.0,1
7439.0,1348.0,4911.0,437.0,1
7493.0,1373.0,4950.0,355.0,1
7512.0,1388.0,4972.0,277.0,1
7533.0,1394.0,4979.0,277.0,1
7689.0,1388.0,4981.0,433.0,1
7681.0,1363.0,4892.0,504.0,1
7683.0,1359.0,4763.0,545.0,1
7641.0,1364.0,4634.0,543.0,1
7791.0,1377.0,4598.0,536.0,1
7821.0,1386.0,4744.0,472.0,1
7685.0,1400.0,4790.0,524.0,1
7438.0,1342.0,4704.0,514.0,1
7133.0,1278.0,4635.0,462.0,1
7247.0,1290.0,4492.0,767.0,1
7273.0,1244.0,4389.0,724.0,1
7400.0,1418.0,4288.0,763.0,0
7521.0,1401.0,4305.0,780.0,0
7493.0,2937.0,4815.0,547.0,0
7393.0,2007.0,4860.0,560.0,0
7206.0,1542.0,4773.0,472.0,0
6831.0,1456.0,4609.0,430.0,1
6479.0,1642.0,4850.0,447.0,0
6138.0,1417.0,4714.0,566.0,1
5785.0,1297.0,4543.0,771.0,1
5603.0,1289.0,4388.0,777.0,1
5484.0,862.0,4253.0,869.0,1
5440.0,952.0,4195.0,891.0,1
5621.0,1101.0,4138.0,863.0,1
5928.0,1196.0,4120.0,992.0,1
6557.0,1262.0,4197.0,950.0,1
7197.0,1391.0,4308.0,979.0,0
7334.0,807.0,4391.0,746.0,1
7696.0,1497.0,4568.0,700.0,0
7750.0,1333.0,4389.0,685.0,1
7722.0,1314.0,4392.0,694.0,1
7970.0,1361.0,4426.0,696.0,1
7982.0,1349.0,4433.0,646.0,1
7913.0,1331.0,4409.0,669.0,1
7766.0,1336.0,4454.0,645.0,1
7705.0,1330.0,4462.0,669.0,1
7648.0,1315.0,4442.0,714.0,1
7531.0,1312.0,4455.0,709.0,1
7484.0,1314.0,4415.0,694.0,1
7455.0,1317.0,4419.0,628.0,1
7381.0,1318.0,4406.0,660.0,1
7350.0,1317.0,4403.0,666.0,1
7250.0,1305.0,4389.0,656.0,1
7109.0,1202.0,4380.0,627.0,1
7122.0,1273.0,4382.0,613.0,1
7247.0,1321.0,4443.0,550.0,1
7268.0,1326.0,4463.0,529.0,1
7206.0,1328.0,4530.0,520.0,1
7217.0,1324.0,4544.0,534.0,1
7001.0,1295.0,4509.0,569.0,1
7077.0,1312.0,4441.0,645.0,1
7116.0,1306.0,4375.0,696.0,1
7338.0,1320.0,4414.0,601.0,1
7400.0,1362.0,4539.0,454.0,1
7339.0,1353.0,4597.0,492.0,1
7078.0,1318.0,4531.0,565.0,1
6867.0,1085.0,4434.0,569.0,1
7004.0,1125.0,4289.0,762.0,1
7071.0,1264.0,4189.0,743.0,1
7276.0,1365.0,4154.0,901.0,0
7389.0,1368.0,4156.0,791.0,0
7404.0,3288.0,4742.0,691.0,0
7297.0,1894.0,4814.0,640.0,0
7116.0,1634.0,4682.0,501.0,0
6771.0,1462.0,4559.0,493.0,0
6380.0,1594.0,4846.0,399.0,0
6045.0,1421.0,4692.0,430.0,0
5743.0,1358.0,4531.0,710.0,1
5536.0,1302.0,4405.0,783.0,1
5460.0,1076.0,4233.0,819.0,1
5483.0,1170.0,4124.0,859.0,1
5646.0,1251.0,4173.0,918.0,1
5923.0,1335.0,4339.0,809.0,1
6487.0,1667.0,4611.0,900.0,0
7137.0,2012.0,4910.0,622.0,0
7218.0,1553.0,5277.0,286.0,0
7525.0,2485.0,5651.0,208.0,0
7582.0,1570.0,5477.0,154.0,0
7546.0,1453.0,5472.0,12.0,1
7822.0,1739.0,5522.0,152.0,0
7877.0,1707.0,5614.0,160.0,0
7856.0,1836.0,5652.0,149.0,0
7754.0,1835.0,5708.0,88.0,0
7705.0,1676.0,5707.0,68.0,0
7687.0,1766.0,5742.0,-45.0,0
7581.0,1617.0,5694.0,-62.0,0
7584.0,1611.0,5732.0,-23.0,0
7614.0,1747.0,5749.0,107.0,0
7638.0,1971.0,5815.0,24.0,0
7641.0,2070.0,5808.0,39.0,0
7609.0,1940.0,5819.0,67.0,0
7560.0,1715.0,5797.0,21.0,0
7584.0,2982.0,5759.0,-304.0,0
7544.0,3540.0,5745.0,-187.0,0
7549.0,4811.0,5721.0,-130.0,0
7486.0,5201.0,5723.0,-219.0,0
7481.0,3924.0,5687.0,-168.0,0
7318.0,1819.0,5512.0,-236.0,1
7220.0,1435.0,5371.0,-212.0,1
7137.0,1443.0,5193.0,-100.0,1
7306.0,1552.0,5185.0,-187.0,1
7384.0,1575.0,5199.0,-85.0,1
7228.0,1432.0,5208.0,43.0,1
7011.0,1353.0,5111.0,163.0,1
6812.0,1309.0,5007.0,274.0,1
6980.0,1286.0,4811.0,593.0,1
7051.0,1281.0,4693.0,696.0,1
7254.0,1343.0,4600.0,684.0,1
7330.0,1379.0,4578.0,622.0,1
7323.0,2425.0,5093.0,349.0,0
7223.0,1586.0,5054.0,237.0,1
7008.0,1514.0,4940.0,300.0,1
6638.0,1476.0,4797.0,351.0,1
6275.0,1828.0,5012.0,219.0,1
5945.0,1508.0,4899.0,437.0,1
5661.0,1381.0,4692.0,540.0,1
5489.0,1318.0,4542.0,724.0,1
5395.0,1156.0,4437.0,720.0,1
5389.0,1161.0,4327.0,687.0,1
5595.0,1239.0,4474.0,764.0,1
5852.0,1361.0,4519.0,662.0,1
6426.0,1599.0,4720.0,745.0,1
7037.0,2311.0,5055.0,472.0,0
7157.0,1546.0,5467.0,221.0,1
7523.0,3735.0,5775.0,126.0,0
7551.0,1589.0,5624.0,135.0,1
7549.0,1400.0,5524.0,176.0,1
7848.0,1876.0,5597.0,274.0,0
8000.0,1693.0,5579.0,257.0,1
7964.0,1671.0,5584.0,273.0,1
7897.0,1752.0,5614.0,255.0,1
7870.0,1610.0,5626.0,227.0,1
7869.0,1706.0,5594.0,166.0,1
7867.0,1708.0,5575.0,228.0,1
7888.0,1634.0,5524.0,253.0,1
7938.0,2153.0,5582.0,242.0,0
7929.0,1918.0,5591.0,233.0,0
7914.0,1774.0,5582.0,231.0,1
7850.0,1742.0,5567.0,192.0,1
7841.0,1623.0,5497.0,219.0,1
7842.0,1644.0,5492.0,215.0,1
7850.0,1676.0,5500.0,172.0,1
7830.0,1577.0,5495.0,208.0,1
7740.0,1577.0,5464.0,225.0,1
7742.0,1539.0,5432.0,279.0,1
7566.0,1396.0,5314.0,350.0,1
7466.0,1385.0,5177.0,380.0,1
7372.0,1363.0,5017.0,446.0,1
7505.0,1381.0,5007.0,357.0,1
7533.0,1398.0,5105.0,238.0,1
7386.0,1395.0,5171.0,179.0,1
7138.0,1355.0,5059.0,333.0,1
6855.0,1102.0,4918.0,266.0,1
6999.0,1240.0,4778.0,400.0,1
7104.0,1262.0,4623.0,613.0,1
7325.0,1407.0,4559.0,649.0,1
7376.0,1450.0,4568.0,681.0,1
7341.0,2243.0,5066.0,387.0,0
7207.0,1468.0,5035.0,265.0,1
6945.0,1524.0,4892.0,250.0,1
6571.0,1447.0,4780.0,319.0,1
6194.0,1564.0,4989.0,276.0,1
5893.0,1510.0,4887.0,363.0,1
5600.0,1366.0,4670.0,585.0,1
5448.0,1293.0,4508.0,635.0,1
5322.0,996.0,4351.0,694.0,1
5349.0,840.0,4045.0,793.0,1
5541.0,1142.0,4086.0,875.0,1
5795.0,1329.0,4447.0,677.0,1
6349.0,1497.0,4707.0,668.0,1
6914.0,1624.0,5003.0,447.0,0
7067.0,1191.0,5409.0,128.0,1
7437.0,2904.0,5734.0,82.0,0
7573.0,1502.0,5564.0,83.0,1
7512.0,1505.0,5526.0,26.0,1
7847.0,1709.0,5535.0,225.0,0
7952.0,1595.0,5528.0,245.0,0
7910.0,1576.0,5533.0,187.0,0
7832.0,1471.0,5561.0,54.0,1
7816.0,1614.0,5594.0,90.0,0
7807.0,1611.0,5601.0,46.0,0
7765.0,1569.0,5581.0,-7.0,0
7691.0,1482.0,5571.0,3.0,1
7652.0,1569.0,5573.0,-35.0,0
7622.0,1506.0,5598.0,-26.0,1
7567.0,1548.0,5614.0,-130.0,0
7495.0,1471.0,5605.0,-17.0,1
7458.0,1432.0,5556.0,99.0,1
7502.0,1435.0,5520.0,29.0,1
7458.0,1461.0,5529.0,-31.0,1
7495.0,1469.0,5515.0,-22.0,1
7486.0,1429.0,5500.0,18.0,1
7403.0,1423.0,5445.0,129.0,1
7229.0,1386.0,5312.0,130.0,1
7117.0,1364.0,5217.0,68.0,1
7086.0,1398.0,5074.0,51.0,1
7174.0,1359.0,5023.0,284.0,1
7171.0,1342.0,5079.0,142.0,1
7057.0,1352.0,5164.0,155.0,1
6842.0,1237.0,5000.0,170.0,1
6625.0,1148.0,4871.0,152.0,1
6875.0,1278.0,4594.0,551.0,1
7066.0,1226.0,4349.0,755.0,1
7292.0,1465.0,4520.0,592.0,0
7319.0,1465.0,4623.0,635.0,0
7212.0,1694.0,5060.0,375.0,0
7144.0,1492.0,5052.0,416.0,0
6934.0,1515.0,4893.0,508.0,0
6476.0,1383.0,4726.0,587.0,1
6072.0,1468.0,4948.0,431.0,0
5743.0,1359.0,4826.0,681.0,1
5418.0,1204.0,4593.0,645.0,1
5278.0,1122.0,4408.0,706.0,1
5156.0,949.0,4271.0,724.0,1
5091.0,718.0,4173.0,752.0,1
5140.0,810.0,4151.0,808.0,1
5197.0,816.0,4081.0,865.0,1
5417.0,1173.0,4133.0,983.0,1
5677.0,1278.0,4298.0,919.0,1
5930.0,1342.0,4524.0,705.0,1
6413.0,1649.0,4716.0,719.0,0
6759.0,1540.0,4741.0,734.0,0
7056.0,1488.0,4802.0,758.0,0
7325.0,1648.0,4900.0,823.0,0
7418.0,1813.0,4967.0,764.0,0
7363.0,2005.0,5020.0,700.0,0
7310.0,1868.0,5066.0,689.0,0
7235.0,1982.0,5018.0,651.0,0
7176.0,1968.0,5088.0,601.0,0
7105.0,1578.0,5052.0,541.0,0
7009.0,1740.0,5040.0,582.0,0
6917.0,1971.0,5005.0,667.0,0
6866.0,1948.0,4937.0,761.0,0
6766.0,1377.0,4782.0,771.0,1
6744.0,1406.0,4814.0,735.0,1
6702.0,1457.0,4798.0,714.0,0
6691.0,1396.0,4759.0,745.0,1
6686.0,1449.0,4786.0,735.0,0
6700.0,1517.0,4830.0,732.0,0
6635.0,1381.0,4857.0,670.0,1
6689.0,1532.0,4847.0,588.0,0
6715.0,1401.0,4848.0,571.0,1
6757.0,1399.0,4778.0,565.0,1
6773.0,1374.0,4708.0,742.0,1
6898.0,1400.0,4674.0,728.0,1
6901.0,1400.0,4704.0,675.0,1
6819.0,1574.0,4734.0,622.0,0
6621.0,1399.0,4651.0,680.0,1
6459.0,1281.0,4575.0,750.0,1
6528.0,1315.0,4513.0,772.0,1
6539.0,1304.0,4407.0,884.0,1
6621.0,1279.0,4373.0,920.0,1
6473.0,1302.0,4413.0,825.0,1
6362.0,1383.0,4728.0,381.0,1
6135.0,1357.0,4821.0,551.0,1
5973.0,1320.0,4683.0,482.0,1
5713.0,1288.0,4575.0,471.0,1
5526.0,1369.0,4786.0,324.0,1
5292.0,1316.0,4670.0,591.0,1
5090.0,938.0,4472.0,692.0,1
4984.0,928.0,4301.0,708.0,1
4895.0,797.0,4110.0,788.0,1
4841.0,733.0,3996.0,800.0,1
4887.0,797.0,3921.0,950.0,1
4884.0,797.0,3920.0,925.0,1
4995.0,965.0,3901.0,1015.0,1
5119.0,1156.0,3918.0,931.0,1
5280.0,1167.0,4028.0,1000.0,1
5593.0,1176.0,4155.0,978.0,1
5954.0,979.0,4154.0,1000.0,1
6256.0,1226.0,4180.0,1000.0,1
6603.0,1258.0,4285.0,1016.0,1
6797.0,1287.0,4312.0,988.0,1
6921.0,1365.0,4405.0,976.0,0
6930.0,1301.0,4409.0,956.0,1
6911.0,1277.0,4409.0,936.0,0
6882.0,1338.0,4436.0,917.0,0
6805.0,1313.0,4433.0,923.0,0
6707.0,1318.0,4435.0,841.0,0
6612.0,1243.0,4407.0,995.0,1
6515.0,1266.0,4372.0,866.0,1
6424.0,1192.0,4353.0,864.0,1
6347.0,1075.0,4296.0,788.0,1
6341.0,1182.0,4291.0,813.0,1
6340.0,1158.0,4275.0,795.0,1
6379.0,1199.0,4310.0,871.0,1
6476.0,1117.0,4346.0,908.0,1
6484.0,1277.0,4404.0,887.0,0
6687.0,1347.0,4458.0,791.0,0
6814.0,1359.0,4490.0,756.0,0
6882.0,1327.0,4480.0,841.0,0
6938.0,1345.0,4469.0,882.0,0
6969.0,1351.0,4530.0,802.0,0
6985.0,1391.0,4666.0,701.0,0
6915.0,1403.0,4772.0,630.0,0
6710.0,1331.0,4739.0,631.0,0
6513.0,1254.0,4639.0,707.0,0
6547.0,1315.0,4564.0,733.0,0
6553.0,1183.0,4398.0,841.0,1
6577.0,1190.0,4374.0,871.0,1
6489.0,1290.0,4408.0,770.0,0
6386.0,1387.0,4786.0,494.0,0
6117.0,1339.0,4774.0,520.0,0
6041.0,1359.0,4715.0,476.0,0
5835.0,1355.0,4623.0,504.0,0
5645.0,1384.0,4852.0,258.0,0
5453.0,1357.0,4747.0,562.0,0
5240.0,1029.0,4591.0,626.0,1
5155.0,827.0,4450.0,599.0,1
5130.0,827.0,4366.0,640.0,1
5172.0,827.0,4258.0,717.0,1
5394.0,1333.0,4306.0,742.0,0
5685.0,1385.0,4415.0,618.0,0
6279.0,1851.0,4651.0,718.0,0
6888.0,2204.0,4989.0,643.0,0
7149.0,1996.0,5473.0,268.0,0
7511.0,2527.0,5801.0,105.0,0
7542.0,1486.0,5561.0,129.0,0
7578.0,1428.0,5530.0,158.0,0
7896.0,1706.0,5499.0,320.0,0
8017.0,2001.0,5519.0,327.0,0
7963.0,1646.0,5474.0,210.0,0
7898.0,1587.0,5470.0,165.0,0
7874.0,1658.0,5496.0,185.0,0
7842.0,1871.0,5554.0,160.0,0
7768.0,1851.0,5516.0,173.0,0
7763.0,1691.0,5522.0,184.0,0
7754.0,2150.0,5529.0,144.0,0
7678.0,1873.0,5536.0,149.0,0
7671.0,1790.0,5542.0,113.0,0
7591.0,1706.0,5519.0,122.0,0
7586.0,2903.0,5488.0,131.0,0
7606.0,1584.0,5487.0,99.0,0
7631.0,1681.0,5501.0,197.0,0
7685.0,1804.0,5522.0,149.0,0
7658.0,1548.0,5510.0,176.0,1
7668.0,1516.0,5474.0,135.0,1
7524.0,1405.0,5263.0,281.0,1
7427.0,1390.0,5108.0,260.0,1
7340.0,1338.0,4971.0,483.0,1
7404.0,1329.0,4932.0,300.0,1
7404.0,1386.0,5033.0,246.0,1
7289.0,1386.0,5116.0,187.0,1
7042.0,1348.0,5047.0,223.0,1
6803.0,1317.0,4929.0,361.0,1
6987.0,1327.0,4760.0,498.0,1
7013.0,1307.0,4601.0,626.0,1
7200.0,1360.0,4517.0,670.0,1
7258.0,1465.0,4537.0,534.0,1
7214.0,2507.0,4996.0,502.0,0
7152.0,1997.0,5026.0,528.0,0
6979.0,1491.0,4929.0,402.0,1
6599.0,1413.0,4766.0,439.0,1
6254.0,1717.0,5036.0,366.0,0
5906.0,1402.0,4885.0,454.0,1
5580.0,1389.0,4703.0,430.0,1
5435.0,1346.0,4513.0,704.0,1
5345.0,1322.0,4447.0,753.0,1
5364.0,1317.0,4438.0,848.0,1
5559.0,1273.0,4461.0,747.0,1
5853.0,1334.0,4518.0,624.0,1
6426.0,2067.0,4752.0,738.0,0
7015.0,2138.0,5086.0,466.0,0
7140.0,2029.0,5517.0,81.0,0
7522.0,2261.0,5795.0,32.0,0
7578.0,1625.0,5654.0,77.0,1
7618.0,1618.0,5561.0,126.0,1
7912.0,2462.0,5561.0,269.0,0
8039.0,2607.0,5554.0,235.0,0
7965.0,2202.0,5564.0,69.0,0
7874.0,1767.0,5569.0,52.0,0
7830.0,1755.0,5596.0,77.0,0
7800.0,1727.0,5605.0,1.0,0
7725.0,1615.0,5582.0,15.0,1
7737.0,1611.0,5572.0,-55.0,1
7750.0,2084.0,5629.0,69.0,0
7747.0,2024.0,5648.0,63.0,0
7700.0,2440.0,5690.0,50.0,0
7672.0,2037.0,5700.0,-1.0,0
7617.0,1613.0,5645.0,-102.0,1
7670.0,2070.0,5663.0,52.0,0
7662.0,1746.0,5649.0,-32.0,0
7691.0,1911.0,5650.0,-28.0,0
7662.0,1474.0,5624.0,-88.0,1
7637.0,1450.0,5546.0,-41.0,1
7451.0,1397.0,5372.0,149.0,1
7364.0,1372.0,5221.0,265.0,1
7305.0,1346.0,5082.0,223.0,1
7375.0,1349.0,5036.0,302.0,1
7433.0,1399.0,5128.0,195.0,1
7348.0,1376.0,5152.0,156.0,1
7110.0,1348.0,5078.0,218.0,1
6854.0,1188.0,4935.0,276.0,1
6980.0,1299.0,4801.0,504.0,1
7088.0,1309.0,4642.0,647.0,1
7246.0,1383.0,4566.0,649.0,1
7307.0,1432.0,4549.0,629.0,1
7269.0,2573.0,5009.0,356.0,0
7187.0,1704.0,5031.0,251.0,1
6955.0,1486.0,4916.0,348.0,1
6607.0,1435.0,4791.0,310.0,1
6246.0,1467.0,4973.0,197.0,1
5873.0,1373.0,4839.0,394.0,1
5614.0,1360.0,4652.0,450.0,1
5454.0,1319.0,4477.0,710.0,1
5325.0,1058.0,4362.0,761.0,1
5349.0,1155.0,4309.0,779.0,1
5531.0,1271.0,4394.0,761.0,1
5765.0,1323.0,4460.0,686.0,1
6333.0,1401.0,4778.0,810.0,1
6970.0,1615.0,5044.0,653.0,1
7082.0,1643.0,5521.0,334.0,1
7435.0,2231.0,5819.0,85.0,0
7537.0,1799.0,5655.0,142.0,0
7594.0,1614.0,5603.0,121.0,1
7886.0,4157.0,5568.0,119.0,0
7960.0,4037.0,5559.0,90.0,0
7915.0,4422.0,5626.0,36.0,0
7821.0,4084.0,5612.0,-31.0,0
7760.0,3521.0,5593.0,-60.0,0
7744.0,4564.0,5638.0,-82.0,0
7728.0,4267.0,5625.0,-78.0,0
7694.0,4539.0,5623.0,-83.0,0
7735.0,4828.0,5649.0,-62.0,0
7721.0,4871.0,5661.0,-88.0,0
7725.0,3392.0,5670.0,-199.0,0
7670.0,2823.0,5601.0,-268.0,0
7650.0,3324.0,5616.0,-240.0,0
7687.0,3106.0,5626.0,-230.0,0
7698.0,3160.0,5658.0,-225.0,0
7702.0,3453.0,5690.0,-333.0,0
7615.0,2998.0,5752.0,-350.0,0
7549.0,2810.0,5736.0,-455.0,0
7283.0,1477.0,5589.0,-539.0,1
7318.0,1458.0,5450.0,-333.0,1
7245.0,1440.0,5337.0,-247.0,1
7303.0,1470.0,5308.0,-278.0,1
7300.0,1461.0,5322.0,-298.0,1
7181.0,1428.0,5241.0,-267.0,1
6933.0,1400.0,5135.0,-190.0,1
6813.0,1383.0,5048.0,7.0,1
6953.0,1363.0,4848.0,140.0,1
7023.0,1372.0,4639.0,325.0,1
7216.0,1526.0,4560.0,326.0,1
7277.0,1662.0,4520.0,369.0,1
7286.0,3841.0,5022.0,-17.0,0
7132.0,2340.0,5061.0,-30.0,1
6900.0,1873.0,4967.0,-9.0,1
6527.0,1486.0,4833.0,29.0,1
6166.0,1759.0,5046.0,-101.0,1
5852.0,1396.0,4889.0,13.0,1
5554.0,1371.0,4718.0,145.0,1
5362.0,1022.0,4521.0,178.0,1
5295.0,672.0,4378.0,285.0,1
5340.0,1042.0,4311.0,324.0,1
5526.0,1353.0,4346.0,374.0,1
5797.0,1419.0,4459.0,445.0,1
6309.0,2447.0,4777.0,333.0,0
6884.0,3854.0,5101.0,236.0,0
7055.0,3213.0,5572.0,-37.0,0
7497.0,4600.0,5909.0,-173.0,0
7571.0,2798.0,5751.0,-195.0,0
7663.0,3203.0,5760.0,-108.0,0
7973.0,4927.0,5806.0,-79.0,0
8094.0,4215.0,5751.0,11.0,0
8044.0,3545.0,5735.0,-96.0,0
8002.0,3732.0,5771.0,-188.0,0
7974.0,4643.0,5760.0,-179.0,0
7958.0,5329.0,5812.0,-343.0,0
7909.0,5188.0,5751.0,-168.0,0
7883.0,4116.0,5708.0,-175.0,0
7871.0,3918.0,5712.0,-177.0,0
7812.0,3298.0,5716.0,-203.0,0
7763.0,2650.0,5711.0,-226.0,0
7708.0,2517.0,5688.0,-219.0,1
7638.0,2588.0,5628.0,-173.0,1
7660.0,2514.0,5598.0,-140.0,1
7692.0,2302.0,5635.0,-128.0,1
7692.0,2231.0,5692.0,-278.0,1
7660.0,1936.0,5691.0,-294.0,1
7672.0,2855.0,5760.0,-207.0,0
7606.0,1663.0,5632.0,-301.0,1
7533.0,1534.0,5539.0,-274.0,1
7436.0,1478.0,5406.0,-195.0,1
7472.0,1625.0,5422.0,-240.0,1
7478.0,1536.0,5426.0,-340.0,1
7324.0,1420.0,5403.0,-293.0,1
7047.0,1407.0,5260.0,-124.0,1
6783.0,1380.0,5110.0,-31.0,1
6938.0,1385.0,4913.0,138.0,1
7044.0,1375.0,4730.0,292.0,1
7344.0,1922.0,4595.0,420.0,1
7390.0,1487.0,4564.0,297.0,1
7321.0,3474.0,5001.0,-41.0,0
7172.0,2359.0,5077.0,-121.0,1
6951.0,1570.0,4990.0,-144.0,1
6586.0,1526.0,4861.0,-55.0,1
6227.0,1891.0,5068.0,-129.0,1
5845.0,1458.0,4929.0,16.0,1
5564.0,1365.0,4739.0,211.0,1
5410.0,1359.0,4560.0,333.0,1
5328.0,1308.0,4453.0,386.0,1
5350.0,1258.0,4343.0,449.0,1
5537.0,1355.0,4374.0,461.0,1
5843.0,1424.0,4476.0,499.0,1
6367.0,2072.0,4776.0,581.0,1
6990.0,2563.0,5122.0,278.0,0
7184.0,3119.0,5614.0,49.0,0
7580.0,2887.0,5961.0,-253.0,0
7690.0,2238.0,5874.0,-56.0,1
7788.0,2072.0,5821.0,52.0,1
8127.0,4710.0,5879.0,249.0,0
8246.0,4025.0,5889.0,226.0,0
8191.0,2934.0,5878.0,126.0,0
8148.0,2993.0,5869.0,95.0,0
8107.0,3342.0,5873.0,163.0,0
8117.0,3408.0,5863.0,98.0,0
8052.0,2943.0,5830.0,87.0,0
8003.0,2073.0,5763.0,38.0,1
7992.0,2441.0,5740.0,74.0,0
7950.0,2103.0,5729.0,-1.0,1
7924.0,1784.0,5695.0,36.0,1
7857.0,1673.0,5662.0,-77.0,1
7801.0,1571.0,5584.0,-26.0,1
7768.0,1549.0,5562.0,-72.0,1
7803.0,1609.0,5574.0,-59.0,1
7784.0,1604.0,5583.0,-131.0,1
7686.0,1608.0,5623.0,-39.0,1
7633.0,1615.0,5634.0,-142.0,1
7407.0,1463.0,5548.0,-64.0,1
7268.0,1420.0,5448.0,5.0,1
7186.0,1408.0,5354.0,39.0,1
7221.0,1406.0,5300.0,113.0,1
7282.0,1417.0,5300.0,50.0,1
7165.0,1395.0,5278.0,4.0,1
6988.0,1364.0,5178.0,120.0,1
6726.0,1329.0,5000.0,226.0,1
6958.0,1350.0,4876.0,373.0,1
7034.0,1351.0,4705.0,475.0,1
7242.0,1608.0,4650.0,466.0,1
7308.0,1420.0,4574.0,552.0,1
7148.0,3064.0,5090.0,442.0,0
7069.0,2383.0,5101.0,390.0,0
6855.0,1886.0,4996.0,368.0,1
6419.0,1490.0,4845.0,210.0,1
6069.0,1548.0,5039.0,184.0,1
5721.0,1476.0,4896.0,314.0,1
5432.0,1427.0,4689.0,391.0,1
5259.0,1380.0,4499.0,509.0,1
5134.0,1328.0,4375.0,586.0,1
5098.0,1290.0,4266.0,536.0,1
5150.0,861.0,4241.0,563.0,1
5217.0,1138.0,4236.0,644.0,1
5408.0,1342.0,4289.0,792.0,1
5652.0,1304.0,4424.0,757.0,1
5955.0,1343.0,4594.0,640.0,1
6388.0,1406.0,4779.0,554.0,1
6773.0,1378.0,4743.0,608.0,1
7048.0,1690.0,4825.0,570.0,1
7350.0,2003.0,4897.0,640.0,0
7484.0,2008.0,4933.0,588.0,0
7402.0,1763.0,4891.0,593.0,0
7306.0,1615.0,4897.0,577.0,1
7191.0,1494.0,4856.0,590.0,1
7166.0,1472.0,4805.0,687.0,1
7084.0,1391.0,4774.0,633.0,1
6992.0,1415.0,4771.0,619.0,1
